Leap Product,Company ObjectId,Account Name,Plan,Account ID,Agreement: Agreement #,Next Payment Due Date,Start Date,NAICS Code,Primary Classification,Current Number of Licenses,Current Monthly Cost Per License,Current Total Monthly Cost,Total Setup Fee,Total Paid-To-Date,Billing Zip/Postal Code,Billing City,Billing State/Province,Account Owner,Customer Success Manager,Current MRR,Consolidated Census Bands,Census Bands,# Of Potential Users,Current Leap Users,Current SalesPro Users,Current Leap MRR,Current SalesPro MRR
Leap,ftNPFMiFPz,Southern Impact Homes,Premium 2021,0011K00002YLbMy,3580,10/31/23,8/31/22,not found,,3,99,297,0,"$2,496 ",,,FL,Corey Stroup Mishenko,Corey Stroup Mishenko,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,EK3Fz8vuJD,Performance Roof Systems,Premium 2021,0011K00002RUwDY,3283,10/10/23,2/10/22,not found,Construction Supplies & Services,1,99,99,500,"$2,480 ",,,MI,Sydney Phillips,Sydney Phillips,99,250+ employees,250-499 employees,2,0,1,0,99
Leap,yehgtCgriE,FLORIDA WATER QUALITY CORP,SalesPro Team 2023,0011K00002bcDYK,6398,10/29/23,3/29/23,not found,,2,99,198,1000,"$2,386 ",,,FL,Sydney Phillips,Sydney Phillips,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,4AbbdYGAA7,"Morin's Siding & Window Co., Inc.",SalesPro Enterprise 2023,0014100001DOLpd,6502,10/17/23,4/17/23,238170,Contractors - Siding,3,129,387,0,"$2,322 ",55810,Proctor,MN,Corey Stroup Mishenko,Corey Stroup Mishenko,387,10-19 employees,10-19 employees,5,0,3,0,387
Leap,mtqOn8CQpi,Roofing World,SalesPro Enterprise 2023,0011K00002d8NP3,6907,11/2/23,8/2/23,not found,,10,115,1150,1500,"$2,300 ",,,AL,Sydney Stansell,Sydney Stansell,1150,10-19 employees,10-19 employees,,0,10,0,1150
Leap,A5iQBwY2mO,High Quality Exteriors,Premium 2021,0011K00002aNZOp,6148,10/17/23,2/17/23,not found,,1,99,99,1500,"$2,292 ",,,MD,Colton Temanson,Colton Temanson,99,1-9 employees,1-4 employees,2,0,1,0,99
Leap,Y2fehg524J,Siding Unlimited,Premium 2021,0011K00002H4tGg,6094,11/3/23,2/3/23,not found,Contractors - Siding,2,99,198,500,"$2,282 ",48044,Macomb,MI,Sydney Phillips,Sydney Phillips,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,Ckt5i9kfmG,ICM Coating Masters,Premium 2021,0011K00002aOdXj,6073,10/30/23,1/30/23,not found,,2,99,198,500,"$2,282 ",,,MS,Sydney Phillips,Sydney Phillips,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,BHs30xrFSW,Coastal Home Roofing & Siding,SalesPro Enterprise 2023,0011K00002SiEOq,6879,10/26/23,7/26/23,not found,Contractors - Siding,2,129,258,1500,"$2,274 ",21813,Bishopville,MD,Francesca Furnells,Francesca Furnells,258,1-9 employees,1-4 employees,,0,2,0,258
Leap,1RhoXNjUYO,A-List Builders,Enterprise 2021,0014100001BvCzB,3414,11/6/23,5/6/22,not found,Contractors - Building,1,125,125,0,"$2,250 ",91401,Sherman Oaks,CA,Corey Stroup Mishenko,Corey Stroup Mishenko,125,1-9 employees,1-4 employees,4,0,1,0,125
Leap,ytzP9BD2XH,Gasper Roofing,Enterprise 2021,0011K00002YLKyQ,3566,10/29/23,8/29/22,not found,Contractors - Roofing,1,125,125,500,"$2,250 ",8035,,NJ,Colton Temanson,Colton Temanson,125,1-9 employees,1-4 employees,,0,1,0,125
Leap,yPRCEtRFTW,Osage Creek Exteriors,SalesPro Team 2023,0011K00002bZmm5,6374,10/30/23,3/27/23,not found,,5,89,445,0,"$2,225 ",72718,Cave Springs,AR,Yesenia Romero,Yesenia Romero,445,1-9 employees,5-9 employees,,0,5,0,445
Leap,AV4AFHUVZy,Paul Davis Restoration,SalesPro Enterprise 2023,0011K00002aLcpj,6962,10/21/23,8/21/23,not found,,6,122,732,750,"$2,214 ",21801,Salisbury,MD,Sydney Stansell,Sydney Stansell,732,1-9 employees,5-9 employees,,0,6,0,732
Leap,bMzdHFwZrD,myenergyconsultant.com,SalesPro Team 2023,0011K00002eSQVK,7019,10/9/23,9/9/23,not found,,1,99,99,1500,"$2,198 ",60135,Genoa,IL,Christopher Cielo,Christopher Cielo,99,1-9 employees,1-4 employees,1,0,1,0,99
Leap,1j24Jjp6F3,Chesterfield Awning Company,Premium 2021,0011K00002VNWvA,3423,10/18/23,5/18/22,not found,"Awnings, Canopies & Tarps",1,99,99,500,"$2,183 ",,,IL,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,SH7mLB024H,The Gutter Guys,Premium 2021,0011K00002U4yt4,3447,10/27/23,5/27/22,not found,,1,99,99,500,"$2,183 ",,,KS,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,D4SSssGIKe,Express Sunrooms of Oklahoma,Premium 2021,0011K00002VNxs6,3448,10/31/23,5/31/22,not found,Contractors - Building,1,99,99,500,"$2,183 ",73012,Edmond,OK,Sydney Phillips,Sydney Phillips,99,50-249 employees,50-99 employees,1,0,1,0,99
Leap,SUoJEBJWWa,Inaugural Home Improvement,SalesPro Team 2023,0011K00002eRlYe,6968,10/22/23,8/22/23,not found,,4,99,396,1500,"$2,182 ",1075,South Hadley,MA,Francesca Furnells,Francesca Furnells,396,1-9 employees,1-4 employees,,0,4,0,396
Leap,b8p67Msh6O,Your Great Outdoors / Economy Irrigation,Premium 2021,0011K00002YKKkD,3579,10/31/23,8/31/22,not found,,2,99,198,0,"$2,178 ",,,Texas,Corey Stroup Mishenko,Corey Stroup Mishenko,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,7mXOfnCiSR,SRS Exteriors,Premium 2021,0014100001VBBpX,5980,10/19/23,1/19/23,not found,Contractors - Roofing,3,90,270,0,"$2,160 ",60540,Naperville,IL,Christopher Cielo,Christopher Cielo,270,1-9 employees,5-9 employees,5,0,3,0,270
Leap,uMCSvckE3d,LeafDrop Gutters & Downspouts,Premium 2021,0011K00002O8fXY,5606,10/29/23,11/29/22,not found,,2,99,198,500,"$2,147 ",98665,Vancouver,WA,Corey Stroup Mishenko,Corey Stroup Mishenko,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,T3hjOBBGHE,Excel Concrete Coatings,Premium 2021,0011K00002ZKiIl,3678,10/28/23,10/28/22,not found,,2,90,180,500,"$2,120 ",,,Wisconsin,Daniil Lyalko,Kevin Powell,180,1-9 employees,1-4 employees,2,0,2,0,180
Leap,3iyyUWRAoa,Pryde Remodeling,Premium 2021,0011K00002YMwfh,3619,10/27/23,9/27/22,236118,Contractors - Building,6,99,594,0,"$2,120 ",1550,Southbridge,MA,Christopher Cielo,Christopher Cielo,594,10-19 employees,10-19 employees,1,0,6,0,594
Leap,krgRCQjPke,Expert Window Solutions,Premium 2021,0011K00002ZNOgV,5582,10/21/23,11/21/22,not found,,2,99,198,0,"$2,118 ",,,TX,Francesca Furnells,Francesca Furnells,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,jnVCc6nenF,Sorenson Roofing & Restoration,Premium 2021,0011K00002YLAlf,3562,10/26/23,8/26/22,not found,,1,99,99,1000,"$2,089 ",,,CO,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,1,0,1,0,99
Leap,Eg41FEjbXe,"Halcyon Remodeling, LLC",Premium 2021,0011K00002bbEXa,6212,10/28/23,2/28/23,not found,,2,99,198,500,"$2,084 ",30005,Alpharetta,GA,Corey Stroup Mishenko,Corey Stroup Mishenko,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,XJEAcHe1Rp,"Everguard Roofing, LLC",Premium 2021,0011K00002H4Z7x,6167,10/21/23,2/21/23,not found,Contractors - Roofing,2,99,198,500,"$2,084 ",87107-2541,Albuquerque,NM,Sydney Phillips,Sydney Phillips,198,50-249 employees,50-99 employees,,0,2,0,198
Leap,3vng2AJISE,ABC Seamless of Central Montana,Premium 2021,0014100001DKyQl,3225,10/30/23,12/30/21,not found,Contractors - Siding,1,99,99,0,"$2,079 ",,,MT,Christopher Cielo,Christopher Cielo,99,50-249 employees,100-249 employees,,0,1,0,99
Leap,KxwskAsjl9,Robbins Remodeling,Premium 2021,0011K00002bZuPI,6177,10/21/23,2/21/23,not found,,1,99,99,500,"$1,985 ",,,CA,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,lTRg4rKhJv,Dream Remodel Construction LLC,Premium 2021,0011K00002YJRmv,5576,10/18/23,11/18/22,not found,Contractors - Building,2,99,198,0,"$1,980 ",,,FL,Colton Temanson,Colton Temanson,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,0ZcXw1lfLs,Rellim contracting llc,Premium 2021,0011K00002ZNFSu,6067,10/30/23,1/30/23,not found,Contractors - Roofing,1,99,99,1000,"$1,891 ",36695,Mobile,AL,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,lgATJYAaA9,Smart Choice Contracting,Premium 2021,0011K00002aL5XW,5712,10/16/23,12/16/22,not found,,1,99,99,1500,"$1,891 ",,,NY,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,2,0,1,0,99
Leap,n4BGluZDVm,Dream Bath of California,Premium 2021,0011K00002YKUBu,3538,10/16/23,8/16/22,not found,,1,99,99,500,"$1,886 ",,,CA,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,45z3XxAqrK,Cinco Home Improvements LLC,Enterprise 2021,0011K00002ZKf3l,3664,10/24/23,10/24/22,not found,,1,125,125,500,"$1,875 ",6513,New Haven,CT,Colton Temanson,Colton Temanson,125,1-9 employees,1-4 employees,1,0,1,0,125
Leap,hJiUjwPhxB,Ainger Group,Premium 2021,0011K00002H6IdO,6326,10/20/23,3/20/23,not found,Real Estate - Brokers & Agents,3,89,267,0,"$1,869 ",L9Y 1A5,Collingwood,ON,Corey Stroup Mishenko,Corey Stroup Mishenko,267,1-9 employees,1-4 employees,0,0,3,0,267
Leap,7bK3xpJMyt,Home Improvement,Pro 2021,0011K00002WFqYx,3482,10/29/23,6/29/22,not found,,2,49,98,250,"$1,818 ",,,CT,Kevin Powell,Kevin Powell,98,1-9 employees,1-4 employees,,0,2,0,98
Leap,VF3fUtbfIz,Next Wave Construction,Premium 2021,0011K00002XxWVv,3518,10/29/23,7/29/22,not found,Contractors - Building,2,99,198,500,"$1,816 ",,,IL,Christopher Cielo,Christopher Cielo,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,UTVkRrFv2Y,Pacific Gutter Company,SalesPro Team 2023,0011K00002eQz5l,6975,10/25/23,8/25/23,not found,,10,90,900,0,"$1,800 ",,,OR,Sydney Stansell,Sydney Stansell,900,10-19 employees,10-19 employees,,0,10,0,900
Leap,rhiJgzJzYp,Clearwater Window & Door Inc,SalesPro Team 2023,0011K00002f9E6O,7084,10/30/23,9/30/23,423310,,3,99,297,1500,"$1,797 ",33765,Clearwater,FL,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,kTr6HvnAI5,Area-Wide Door and Window Systems,SalesPro Team 2023,0011K00002d9eAH,6811,10/30/23,6/30/23,not found,,2,99,198,1000,"$1,792 ",,,FL,Daniil Lyalko,Kevin Powell,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,InfvcjA6xC,Lanes Roofing,Premium 2021,0011K00002YKykP,3563,10/26/23,8/31/22,not found,Contractors - Roofing,1,99,99,500,"$1,787 ",46540,MIDDLEBURY,IN,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,rO8T0la98b,Window Kings,Premium 2021,0011K00002ZMXmo,5614,10/30/23,11/30/22,236118,,2,99,198,0,"$1,782 ",33903,North Ft. Myers,FL,Francesca Furnells,Francesca Furnells,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,rEyoK9bHSB,KO Concrete Coatings LLC,Enterprise 2021,0011K00002LSWo9,3595,10/15/23,9/15/22,not found,Contractors - Building,1,125,125,0,"$1,750 ",59714,Belgrade,MT,Corey Stroup Mishenko,Corey Stroup Mishenko,125,1-9 employees,1-4 employees,5,0,1,0,125
Leap,4QHhS0KUDv,Smart Homes Builders Inc,Pro 2021,0011K00002SgmAO,3078,10/20/23,9/20/21,not found,Contractors - Building,1,49,49,500,"$1,725 ",55330,Elk River,MN,Sydney Phillips,Sydney Phillips,49,1-9 employees,1-4 employees,2,0,1,0,49
Leap,467lwOUBmD,Guttershell of New England,Premium 2021,0011K00002POpx2,3430,10/20/23,5/20/22,not found,Cleaning Services & Supplies,1,99,99,0,"$1,683 ",,,MA,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,3,0,1,0,99
Leap,5LopbrIohe,Legacy Roofing SRQ,SalesPro Enterprise 2023,0011K00002brIrv,7029,10/12/23,9/12/23,not found,,13,129,1677,0,"$1,677 ",34240,Sarasota,Florida,Yesenia Romero,Yesenia Romero,1677,10-19 employees,10-19 employees,,0,13,0,1677
Leap,3k8wafcheO,Elevated Windows & Bath,Premium 2021,0011K00002b0tbQ,6038,10/25/23,1/25/23,not found,,2,99,198,500,"$1,670 ",,,ID,Sydney Phillips,Sydney Phillips,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,eOqhf5pbCd,Green Oak Exteriors,SalesPro Team 2023,0011K00002NyhJi,6481,10/12/23,4/12/23,not found,Contractors - Roofing,3,99,297,0,"$1,639 ",,Woodbridge,VA,Colton Temanson,Colton Temanson,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,3oCZTIk5QJ,Total Care Services,SalesPro Team 2023,0011K00002ePlNt,6878,10/26/23,7/26/23,not found,,2,99,198,1000,"$1,594 ",,,IN,Francesca Furnells,Francesca Furnells,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,DnlTtiXTHq,Resilient Roofing,Premium 2021,0011K00002ZK0XY,5633,11/5/23,12/5/22,not found,,1,99,99,500,"$1,589 ",7002,Bayonne,NJ,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,2,0,1,0,99
Leap,CFJqt7FiUX,Window King,SalesPro Enterprise 2023,0011K0000223Won,6984,10/29/23,8/29/23,423310,Glass Products & Services,6,129,774,0,"$1,548 ",10461,Bronx,NY,Sydney Stansell,Sydney Stansell,774,10-19 employees,10-19 employees,3,0,6,0,774
Leap,qYFBOEBPYN,Nova Renewal,Premium 2021,0011K00002ZMXNW,3685,11/3/23,11/3/22,not found,,1,99,99,500,"$1,490 ",,,Minnesota,Colton Temanson,Colton Temanson,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,m1GsGISN3m,Healthy Basement Concepts,Pro 2021,0011K00002VNneJ,3434,10/23/23,5/23/22,not found,Home Improvement & Remodeling Services,1,49,49,500,"$1,488 ",45011,,OH,Sydney Phillips,Sydney Phillips,49,1-9 employees,1-4 employees,1,0,1,0,49
Leap,BNx8D6HJpJ,Helmet Roofing,Premium 2021,0011K00002WFlBB,3489,10/30/23,6/30/22,not found,,1,99,99,500,"$1,485 ",,,TX,Christopher Cielo,Christopher Cielo,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,4mXbTyrAGk,Prime Baths of new Mexico,SalesPro Enterprise 2023,0011K00002cSlLA,6474,10/11/23,4/11/23,not found,,2,99,198,500,"$1,440 ",87107,Albuquerque,New Mexico,Corey Stroup Mishenko,Corey Stroup Mishenko,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,lFFfeY5exW,Kentucky Concrete Coatings LLC,Pro 2020,0011K00002O7nPC,2770,10/23/23,12/23/20,not found,Contractors - Roofing,1,35,35,250,"$1,440 ",40502,Lexington,KY,Sydney Phillips,Sydney Phillips,35,1-9 employees,1-4 employees,,0,1,0,35
Leap,0zFFT30Zyu,"Leaves of Three, inc",Pro 2021,0011K00002PNbXh,3328,10/9/23,3/9/22,not found,,1,49,49,500,"$1,431 ",,,NY,Sydney Phillips,Sydney Phillips,49,1-9 employees,1-4 employees,,0,1,0,49
Leap,S2NA7WoKCF,Zenobi Roofing Inc,SalesPro Enterprise 2023,0011K00002bq2mD,6283,10/14/23,3/14/23,not found,,1,129,129,500,"$1,403 ",,,PA,Daniil Lyalko,Kevin Powell,129,1-9 employees,1-4 employees,2,0,1,0,129
Leap,AiKXQASeia,One Source Construction LLC,SalesPro Enterprise 2023,0011K00002aN8sZ,6404,10/29/23,3/29/23,not found,,1,129,129,500,"$1,403 ",,,NH,Corey Stroup Mishenko,Corey Stroup Mishenko,129,1-9 employees,1-4 employees,3,0,1,0,129
Leap,tow8EejSB1,Catawba Valley Builders LLC,SalesPro Team 2023,0011K00002ePLaN,6851,10/17/23,7/17/23,not found,,3,99,297,500,"$1,391 ",,,NC,Francesca Furnells,Francesca Furnells,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,OC5cDOc0W6,Lifetime Builders LLC,Premium 2021,0011K00002aMk77,5817,10/9/23,1/9/23,not found,,1,99,99,500,"$1,391 ",,,MN,Colton Temanson,Colton Temanson,99,1-9 employees,1-4 employees,1,0,1,0,99
Leap,WlbpDTGy6d,Saylor Builders,Premium 2021,0011K00002ZKNCC,5760,10/30/23,12/30/22,not found,Contractors - Roofing,1,99,99,500,"$1,391 ",49010,Allegan,Michigan,Christopher Cielo,Christopher Cielo,99,10-19 employees,10-19 employees,,0,1,0,99
Leap,2jKOjbYJqP,Tejas RoofWorks,Premium 2021,0011K00002ZLw79,5769,11/3/23,1/3/23,not found,Contractors - Roofing,1,99,99,0,"$1,386 ",,,TX,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,eNYXGYxDbd,"Durabuilt Home Improvements, Inc.",Pro 2021,0011K00002NG1Tk,2994,10/9/23,7/9/21,not found,Glass Products & Services,1,49,49,0,"$1,323 ",60126,Elmhurst,IL,Sydney Phillips,Sydney Phillips,49,1-9 employees,1-4 employees,1,0,1,0,49
Leap,woNGfughjj,Miga Construction,Pro 2021,0011K00002RTsFZ,3001,10/16/23,7/16/21,not found,Contractors - Roofing,1,49,49,0,"$1,323 ",8638,Ewing,NJ,Sydney Phillips,Sydney Phillips,49,1-9 employees,1-4 employees,1,0,1,0,49
Leap,hNRnHwNDB2,Cabinet Restylers,Premium 2021,0011K00002aNEcQ,5961,10/17/23,1/17/23,not found,,1,89.1,89.1,500,"$1,302 ",,,OH,Colton Temanson,Colton Temanson,89.1,1-9 employees,1-4 employees,,0,1,0,89.1
